Id_Entidad;NIT:cv;Nombre;Depto;Municipio;Consecutivo
226015759;800200612:8;Fondo de Vivienda de Interés Social y Reforma Urbana del Municipio de Sogamoso;15;759;02277
226066001;891400094:1;Corporación Deportiva Centenario de Pereira;66;001;00513
226070001;823001518:3;E.S.E. Unidad de Salud San Francisco de Asís;70;001;01542
226276111;815001140:4;E.S.E. Hospital Divino Niño - Buga;76;111;01170
226320001;800124740:7;Fondo de Vivienda de Interés Social y Reforma Urbana;20;001;02274
226350001;822000538:2;Instituto Municipal de Deportes de Villavicencio;50;001;02696
226352356;891200549:2;Fondo Rotatorio de Valorización Municipal - Ipiales - En liquidación ;52;356;02333
226420001;824000554:8;Instituto Municipal de Deportes y Recreación de Valledupar;20;001;02703
226450001;822002459:8;E.S.E. del Municipio de Villavicencio;50;001;00847
226520001;824000725:0;E.S.E. Hospital Eduardo Arredondo Daza - Valledupar;20;001;00870
226652001;800055903:4;Instituto Municipal de la Vivienda y Reforma Urbana de Pasto;52;001;02707
226886568;800111304:2;Empresa de Acueducto y Alcantarillado Puerto Asís;86;568;02064
227525875;800253463:4;Instituto Municipal de Cultura y Turismo de Villeta;25;875;02670
227966001;816000558:8;Instituto de Movilidad de Pereira;66;001;02720
229666440;891411995:1;E.S.P. Empresas Públicas de Marsella;66;440;01872
229911001;830128286:1;E.S.P. Aguas de Bogotá S.A.;11;001;01563
230105001;890904996:1;Empresas Públicas de Medellín;05;001;02180
230105002;800123369:2;E.S.P. Empresas Públicas de Abejorral;05;002;01873
230105045;811004010:4;Plaza de Mercado de Apartadó;05;045;03179
230105086;811024778:7;E.S.P. de Belmira;05;086;01619
230105101;811015728:0;E.S.P. Nuestro Aseo;05;101;01951
230105148;811011532:6;E.S.P. La Cimarrona - Carmen de Viboral;05;148;01949
230105172;811022269:0;E.S.P. Empresa Prestadora de Servicio Público de Aseo - Chigorodó;05;172;01852
230105197;811021485:0;E.S.P. Empresa de Servicios Públicos - Cocorná;05;197;01546
230105209;811007033:7;E.S.P. Empresas Públicas - Concordia;05;209;01868
230105240;811014485:1;E.S.P. Empresa de Servicios Públicos de Ebéjico;05;240;01743
230105284;811019874:6;E.S.P. Empresa de Servicios Públicos - Frontino;05;284;01714
230105313;811016501:0;E.S.P. Empresas de Servicios Públicos - Granada;05;313;01862
230105318;811013060:0;Aquaterra Empresa de Servicios Públicos;05;318;02105
230105321;800105497:0;Empresa Autónoma del Municipio de Guatapé;05;321;02053
230105364;900045268:5;E.S.P. Empresas Públicas de Jardín S.A.;05;364;01894
230105400;811014879:1;E.S.P. Empresa de Servicios Públicos - La Unión;05;400;01715
230105440;811014470:1;E.S.P. Empresa de Servicios Públicos de Aseo - San José de Marinilla;05;440;01731
230105585;800196071:6;Empresas Públicas de Puerto Nare;05;585;02184
230105607;811021223:8;E.S.P. Empresa Aguas del Oriente Antioqueño S.A.;05;607;01648
230105615;811008684:6;E.S.P.  Empresa Públicas de  Rionegro S.A.S ;05;615;01577
230105642;811042944:1;E.S.P. Empresas Públicas de Salgar S.A.;05;642;01904
230105656;811018300:6;E.S.P. Aguas de San Jerónimo;05;656;01579
230105761;811017059:0;E.S.P. Empresas Públicas Municipales - Sopetran;05;761;01918
230105847;800152294:2;Empresas Públicas Municipales de Urrao;05;847;02195
230105861;811016420:2;E.S.P. Servicio Público de Aseo - Venecia;05;861;01960
230105893;811021151:6;E.S.P. Empresa de Servicios Públicos Domiciliarios de Acueducto, Alcantarillado y Aseo - Yondó;05;893;01796
230108770;802010973:3;Empresa de Acueducto - Suán;08;770;02059
230111001;830114921:1;E.S.P. Colombia Móvil S.A.;05;001;03969
230114001;806013631:8;Instituto de Patrimonio y Cultura - Cartagena de Indias;13;001;02580
230115299;900022034:1;E.S.P. Empresas Públicas de Garagoa S.A.;15;299;01888
230115572;820001405:9;E.S.P. Empresas Públicas - Puerto Boyacá;15;572;01870
230115638;820002830:0;E.S.P. Domiciliarios - Sáchica;15;638;01633
230115753;800091634:0;E.S.P. Domiciliarios - Soatá;15;753;01634
230115759;891800031:4;E.S.P. Compañía de Servicios Públicos Sogamoso S.A.;15;759;01611
230117001;890805554:3;Centro de Diagnóstico Automotor de Caldas Ltda.;17;000;00349
230117050;810002003:1;E.S.P. Aguas de Aránzazu;17;050;01561
230117541;800153304:2;Empresas Públicas de Pensilvania;17;541;02182
230117614;890801631:4;Empresa Municipal de Servicios de Aseo - Riosucio;17;614;02146
230117867;810003054:1;E.S.P. Empresa Municipal de Aseo de Victoria;17;867;01844
230119142;817000100:2;E.S.P. De Caloto;19;142;01620
230119212;800121567:5;Empresa de Acueducto y Alcantarillado - Corinto;19;212;02060
230119455;800114551:9;Empresas Municipales de Miranda;19;455;02174
230119532;800219279:1;E.S.P. Empresa de Acueducto, Alcantarillado y Aseo del Bordo Patía;19;532;01676
230119698;800019993:4;Empresa de Acueducto y Alcantarillado de Santander de Quilichao;19;698;02061
230120011;800105650:1;Empresas Públicas Municipales - Aguachica;20;011;02186
230120013;800118095:1;E.S.P. Empresa de Servicios Públicos de Agustín Codazzi;20;013;01728
230120060;800215902:4;E.S.P. Empresa de Servicios Públicos Municipales;20;060;01817
230120228;800239720:4;Empresa de Servicios Públicos de Acueducto, Alcantarillado y Aseo Municipal de Curumaní;20;228;02096
230120238;800095352:7;E.S.P. Empresa de Servicios Públicos Municipales de El Copey;20;238;01819
230120383;824000053:1;Empresa de Servicios Públicos La Gloria;20;383;02120
230120621;824003215:1;E.S.P. Empresa de Servicios Públicos de La Paz;20;621;01755
230123068;800111216:2;Empresas Públicas Municipales de Ayapel - En liquidación;52;786;02188
230123162;800150168:3;Empresa Regional  Aguas del Sinú S.A.;23;162;02164
230123182;812001380:4;E.S.P. Empresa Oficial de Acueducto, Alcantarillado y Aseo de Chinú - En Liquidación;23;182;01849
230125181;832003470:0;E.S.P. Empresa de Acueducto, Alcantarillado y Aseo de Choachí;25;181;01662
230125269;832003417:1;E.S.P. Empresas Públicas de Facatativá;25;269;01887
230125290;808003972:9;Terminal de Transportes de Fusagasugá;25;290;03556
230125377;800005151:9;E.S.P. de la Calera;25;377;01622
230125402;832002460:2;E.S.P. Empresa de Acueducto, Alcantarillado y Aseo - La Vega;25;402;01680
230125473;832000850:2;E.S.P. Empresa de Acueducto y Alcantarillado - Mosquera;25;473;01652
230125530;822005431:6;E.S.P. Empresa de Servicios Públicos Domiciliarios Paratebueno;25;530;02119
230125572;832004274:8;E.S.P. Empresa de Servicios Públicos Puerto Salgar;25;572;01717
230125740;832004319:0;E.S.P. Empresa de Servicios Públicos Domiciliarios - Sibaté;25;740;01793
230125899;800005900:9;E.S.P. Empresa de Acueducto y Alcantarillado Zipaquirá ;25;899;02066
230127001;818000848:6;E.S.P. Empresas Públicas de Quibdó - En Liquidación;27;001;01901
230127495;818000166:1;E.S.P. Electrificadora del Municipio de Nuquí S.A.;27;495;01642
230141078;813013343:7;E.S.P. de Baraya;41;078;01618
230141298;891180074:9;Empresas Públicas Municipales de Garzón;41;298;02190
230141349;813009208:5;E.S.P. Emuserp Hobo - En Liquidación;41;349;01930
230141396;813002781:2;E.S.P. Empresa de Servicios Públicos La Plata Huila;41;396;01815
230141668;800094664:5;E.S.P. San Agustín;41;668;01958
230147245;800106050:7;Empresa de Servicios Públicos de El Banco;47;245;02102
230147551;800086204:7;Empresa de Servicios Públicos de Pivijay;47;551;02111
230150006;822001833:5;E.S.P. Empresa de Acueducto, Alcantarillado y Aseo de Acacías;50;006;01660
230150313;800071835:9;Empresa Municipal de Servicios Públicos de Granada;50;313;02150
230152240;814001983:2;E.S.P. Empresa de Servicios Públicos de Acueducto y Alcantarillado - Chachagüí;52;240;01720
230152317;814002063:6;E.S.P. Empresa de Servicios Públicos - Guachucal;52;317;01713
230152838;800170559:5;E.S.P. Empresa de Servicios Públicos Domiciliarios de Túquerres;52;838;01810
230152999;800140132:6;Empresa de Obras Sanitarias de la Provincia de Obando;52;356;02087
230154172;807000581:5;Empresas Municipales de Chinácota;54;172;02159
230154874;800116625:4;E.S.P. Empresas Municipales de Villa del Rosario;54;874;01867
230163212;801001380:4;E.S.P de Córdoba ESACOR S.A.S;63;212;01825
230166045;800232840:8;E.S.P. Empresas Públicas Municipales de Apía;66;045;01919
230166075;816003537:7;E.S.P. Emilio Gartner Empresa de Servicios Públicos de Balboa;66;075;01643
230166088;816003379:1;E.S.P. Empresas Públicas Municipales de Belén de Umbría S.A.S.;66;088;01920
230166170;816001609:1;E.S.P. Empresa de Servicios Públicos Domiciliarios de Dosquebradas;66;170;01803
230166318;816003140:7;E.S.P. Empresas Públicas Municipales de Guática;66;318;01923
230166383;800091379:7;Empresas Públicas Municipales La Celia;66;383;02196
230166400;800103884:9;E.S.P. Empresas de Servicios Públicos de La Virginia;66;400;01863
230166440;800232530:1;Terminal de Transportes de Marsella S.A. - En Liquidación;66;440;03559
230166456;816001463:1;Empresas Públicas Municipales de Mistrató;66;456;02192
230166572;816007531:1;Empresa de Servicios Públicos de Pueblo Rico;66;572;02112
230166594;800122736:8;E.S.P. Empresas Públicas Municipales de Quinchía;66;594;01924
230166687;816002982:7;Empresa Municipal de Servicios de Santuario;66;687;02147
230168001;804006674:8;E.S.P. Empresa de Aseo de Bucaramanga S.A.;68;001;01686
230168077;800114938:5;Dirección de Tránsito y Transporte de Barbosa;68;077;00610
230168167;804015993:0;Instituto de Tránsito y Transporte de Charalá;68;167;02590
230168276;804002215:2;E.S.P. Empresa Municipal de Aseo - Floridablanca;68;276;01843
230168406;800137201:5;Empresa de Servicios Públicos de Lebrija;68;406;02106
230168432;890205049:0;Empresas Públicas Municipales de Málaga;68;432;02191
230168500;804005998:4;Oibana de Servicios Públicos;68;500;03062
230168655;800062402:5;Empresas Públicas - Sabana de Torres;68;655;02178
230168679;800121331:4;Terminal de Transportes de San Gil;68;679;03564
230168755;800197054:5;Empresa Descentralizada Plaza de Mercado Cubierto - Socorro;68;755;02134
230170708;823000888:9;E.S.P. Empresa de Servicios de San Marcos;70;708;01710
230173168;809002366:4;E.S.P. Empresa de Servicios Públicos de Chaparral;73;168;01738
230173200;809006200:9;E.S.P. Empresa de Servicios Públicos de Coello;73;200;01740
230173236;809012411:0;E.S.P. Servidolores;73;236;01980
230173319;800091355:0;E.S.P. Empresa de Servicios Públicos de Acueducto, Alcantarillado y Aseo del Guamo;73;319;01723
230173408;809004436:0;E.S.P. Empresa de Servicios Públicos de Lérida;73;408;01759
230173504;809004801:6;E.S.P. Empresa de Servicios Públicos Domiciliarios de Ortega;73;504;01808
230173585;809004412:4;E.S.P. Empresa de Servicios Públicos de Purificación;73;585;01768
230173675;809007769:1;E.S.P. Empresa de Servicios Públicos de San Antonio;73;675;01774
230173861;809005892:0;Empresa de Servicios Públicos de Venadillo;73;861;02114
230176109;835001290:3;E.S.P. Sociedad de Acueducto y Alcantarillado de Buenaventura S.A.;76;109;01985
230176122;821001448:9;E.S.P. Empresas Varias de Caicedonia;76;122;01928
230176126;805011107:7;Empresa de Servicio Públicos Municipales de Calima del Darién;76;126;02093
230176130;800185803:3;Empresas Públicas Municipales de Candelaria;76;130;02189
230176823;821001081:1;Empresas de Servicios Públicos de Toro;76;823;02170
230176892;800173492:4;Instituto Municipal de Vivienda de Yumbo;76;892;02726
230181001;800113549:9;Empresa Municipal de Servicios Públicos de Arauca;81;001;02149
230181794;800093257:6;E.S.P. Empresa de Servicios Públicos de Tame;81;794;01780
230185162;900006734:1;E.S.P. Empresas Públicas de Monterrey S.A.;85;162;01898
230185250;844001357:0;E.S.P. Empresa de Acueducto, Alcantarillado y Aseo  - Paz de Ariporo;85;250;01681
230185300;844001560:1;Empresa Municipal de Servicios Públicos Domiciliarios - Sabanalarga - En Liquidación.;85;300;02152
230185410;844001456:1;E.S.P. Empresa Municipal de Servicios Públicos de Tauramena;85;410;01846
230186219;830511443:3;Centro Turístico Ambiaku S.A.;86;219;00370
230195001;822001883:3;E.S.P. Empresa de Acueducto y Alcantarillado de San José del Guaviare;95;001;01656
230199524;842000030:6;E.S.P. Empresa de Gas y Energía Eléctrica Siglo XXI - La Primavera;99;524;01699
230205001;890905055:9;Empresas Varias de Medellín;05;001;02197
230205690;811043219:2;E.S.P. de Santo Domingo;05;690;01627
230213430;800065435:1;Empresa de Servicios Públicos de Magangue;13;430;02107
230213873;806013532:7;Empresa Intermunicipal de Servicios Públicos Domiciliarios de Acueducto y Alcantarillado S.A. E.S.P;13;683;01838
230215176;800082204:9;E.S.P. Empresa de Servicios Públicos de Chiquinquirá;15;176;01739
230218205;828001308:1;E.S.P. Empresa de Servicios de Curillo S.A.;18;205;01708
230219532;817000721:6;Empresa Municipal Galería El Bordo - En Liquidación;19;532;02156
230225175;832009250:4;E.S.P. Hydros Chía S. en C.A. - En Liquidación;25;175;01943
230225758;832003318:9;E.S.P. de Sopó;25;758;01628
230241396;900057795:7;E.S.P. Biorgánicos del Páez S.A - En liquidación;41;396;01603
230241551;800089312:8;Empresa de Servicios Públicos de Pitalito;41;551;02110
230247189;819004646:7;Instituto de Tránsito y Transporte Municipal de Ciénaga;47;189;02594
230252356;800200999:2;E.S.P. Instituto de Servicios Varios de Ipiales;52;356;01947
230254874;900004811:1;Departamento Administrativo de Transporte y Tránsito de Villa del Rosario;54;874;00567
230266594;816003241:2;Empresa Vial y Transporte del Municipio de Quinchía;66;594;02167
230268755;804002892:9;Instituto Municipal de Deporte y Recreación de Socorro;68;755;02682
230273411;890703733:7;E.S.P. Empresa de Servicios de Acueducto, Alcantarillado y Aseo - Líbano;73;411;01705
230286320;846000381:0;E.S.P. Empresa de Servicios Públicos - Orito;86;320;01716
230305001;890919291:1;Terminales de Transportes de Medellín S.A.;05;001;03570
230325001;808003342:9;E.S.P. Tocagua;25;001;01987
230325899;800184419:3;Empresa Industrial, Comercial, Frigorífico y Plaza de Ferias de Zipaquirá;25;899;02138
230341551;813001950:6;E.S.P. Biorgánicos del Sur del Huila S.A.;41;551;01604
230373624;809003173:4;E.S.P. Empresas de Servicios Públicos de Rovira;73;624;01861
230386001;800242018:2;Plaza de Mercado de Mocoa;86;001;03180
230405001;811026093:1;Escombros Sólidos Adecuados Ltda. - En Liquidación;05;001;02208
230415759;891855336:1;Terminal de Transportes de Sogamoso Ltda.;15;759;03565
230420001;824002182:0;Comercializadora Mercabastos;20;001;00438
230425473;830109584:0;E.S.P. Hydros Mosquera S. en C.A.;25;473;01945
230468081;900045408:1;E.S.P. Aguas de Barrancabermeja S.A.;68;081;01562
230473275;800190921:4;E.S.P. Empresa de Servicios Públicos de Flandes;73;275;02104
230505001;890923668:1;Empresa de Transporte Masivo del Valle de Aburrá Ltda.;05;088;02128
230513430;806001262:1;Fondo Municipal de Tránsito y Transporte de Magangué;13;430;02312
230552356;800213005:3;Empresa Municipal de Telecomunicaciones Teleobando (Ipiales) - En Liquidación;52;356;02154
230573001;890700755:5;Instituto de Financiamiento, Promoción y Desarrollo de Ibagué;73;001;02565
230576122;821001449:6;E.S.P. Empresas Públicas de Caicedonia;76;122;01881
230605001;800157073:4;Aeropuerto Olaya Herrera;05;001;00018
230673001;800089809:6;E.S.P. Empresa Ibaguereña de Acueducto y Alcantarillado S.A.;73;001;01837
230705001;811006762:3;Asociación Canal Local de Televisión de Medellín;05;001;00103
230773001;890702288:6;Empresas de Obras Sanitarias de Ibagué S.A. - En Liquidación;73;001;02169
230973349;809006763:3;E.S.P. Empresa de Servicios Domiciliarios de Honda - En Liquidación;73;349;01712
231073268;890704204:7;E.S.P. Empresa de Acueducto, Alcantarillado y Aseo del Espinal;73;268;01677
231119584;800219666:9;Empresas Municipales de Piendamó;19;584;02175
231170001;800079938:5;Empresa de Acueducto y Alcantarillado de Sincelejo;70;001;02062
231176001;805006248:7;Caligen Ltda.;76;001;00289
231205001;900019519:9;Metroplús S.A.;05;001;02978
231208001;802204407:7;Agencia Distrital de Infraestructura.;08;001;02264
231276001;890399003:4;E.S.P. Empresas Municipales de Cali E.I.C.E ;76;001;02168
231376001;890399030:3;Empresa de Servicios Varios de Cali - En Liquidación;76;001;02122
231576001;890303422:5;Centrales de Transportes S.A.;76;001;00339
231876001;805013171:8;Empresa de Transporte Masivo de Cali S.A.;76;001;02127
232276109;800248261:3;Terminal de Transportes de Buenaventura;76;109;03554
232313001;890481123:1;Empresa de Desarrollo Urbano de Bolívar S.A.;13;001;02075
232413001;800252396:4;E.S.P. Aguas de Cartagena S.A.;13;001;01566
232476111;891301809:6;Instituto Municipal de Reforma Urbana y Vivienda de Interés Social de Guadalajara de Buga - En Liquidación;76;111;02716
232517001;890801059:0;Instituto de Financiamiento, Promoción y Desarrollo de Manizales;17;001;02566
232566001;830513218:1;E.S.P. Planta de Tratamiento Villa Santana S.A.;66;001;01952
232576111;815001629:3;E.S.P. Aguas de Buga S.A.;76;111;01565
232617001;890803285:8;Terminal de Transportes de Manizales S.A E.I.C.E;17;001;03558
232676147;836000349:8;Empresas Municipales de Cartago;76;147;02172
232876147;800083548:1;Instituto Cartagueño de Vivienda  INCAVI;76;147;02521
232917001;800250029:7;Instituto de Cultura y Turismo de Manizales;17;001;02238
